wid,url,Arts,Business,Computers,Games,Health,Home,Kids_and_Teens,News,Recreation,Reference,Science,Shopping,Society,Sports
499235,www.jubilo.org.uk,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78524,www.ltk.no,0,0,0,0,0,0,0,0,1,0,0,0,0,1
315406,www.varta-guide.de,0,1,0,0,0,0,0,0,1,0,0,0,0,0
775935,www.chemring.com.au,0,1,0,0,0,0,0,1,0,0,1,0,0,0
102171,www.sabah.com.tr,0,1,0,0,0,0,0,1,0,0,0,0,0,1
899134,gdp-collection.chez-alice.fr,1,0,0,0,0,0,0,0,0,1,0,0,0,0
74413,www.veronmaksajat.fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0
680492,abandonedkansai.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0
217518,giuppe.vetrina-online.com,0,1,0,0,0,0,0,0,0,0,0,1,0,0
285871,www.e-osatou.com,0,1,0,0,0,0,0,0,0,0,0,1,0,0
733938,www.bcphc.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
498880,www.constructacon.org,0,1,0,0,0,0,0,0,1,0,0,0,0,0
557711,www.beerfoto.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0
358859,www.baansiam-massage.de,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20063,www.yelzin.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
309138,www.dynfx.de,0,1,1,0,0,0,0,0,0,0,0,0,0,0
93214,www.klitgaardcamping.dk,0,0,0,0,0,0,0,0,1,0,0,0,0,0
627395,www.wndtabs.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174848,katty.in.ua,0,1,0,0,0,0,1,0,0,0,0,1,0,0
549964,www.highfrequency.co.nz,0,1,1,0,0,0,0,0,0,0,1,0,0,0
871059,slamonline.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1
718531,www.city.ac.uk,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44506,www.znt.hu,0,1,1,0,0,0,0,0,0,0,0,0,0,0
40679,www.litera.hu,1,0,0,0,0,0,0,0,0,0,0,0,0,0
442886,www.spitzmueller.de,0,1,1,0,0,0,0,0,0,0,1,0,0,0
534432,www.funwithj.com,1,1,0,0,0,1,0,1,0,0,0,0,0,0
635822,www.luckyadmiral.com,0,0,0,1,0,0,0,0,1,0,0,0,0,0
340138,www.swissreliance.ch,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425128,www.continentalbakeries.com,0,1,0,0,0,0,0,0,0,0,0,1,0,0
376178,www.damen-bands.de,1,1,0,0,0,0,0,0,1,0,0,0,0,0
895067,www.bd-bassillac.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
811905,aftacertification.com,0,1,0,0,1,0,0,0,1,1,0,0,0,0
204555,elgruposortario.mforos.com,0,0,0,1,0,0,0,0,1,0,0,0,1,1
584319,www.mprplastics.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0
809641,www.newenglandtoffee.com,0,0,0,0,0,0,0,0,1,0,0,1,0,0
431771,www.harscorail.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
468079,sscm-sscm.org,1,0,0,0,0,0,0,0,1,0,0,0,1,0
386055,www.wasserpfeifen-oase.de,0,1,0,0,0,0,0,0,0,0,0,1,0,0
175097,zavod-fish.ru,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33306,intertravel.rs,0,0,0,0,0,0,0,0,1,0,0,1,0,0
836646,beanproducts.com,0,1,0,0,1,1,0,0,0,0,0,1,0,0
98676,www.lyngbybaptistkirke.dk,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57253,arnika.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0
632400,www.securitygroupintl.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
782793,gss.norc.org,0,0,0,0,0,0,0,1,0,1,1,0,1,0
242605,www.dentaltube.it,0,1,1,0,1,0,0,0,0,0,0,0,0,0
688571,www.indyinternational.org,1,0,0,0,0,0,0,0,1,1,1,0,0,0
294289,www.aa-hook.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504662,www.industrialseats.com,0,1,0,0,0,0,0,0,1,0,0,1,0,0
66010,www.mazag.com.br,0,1,1,0,0,0,0,0,0,0,0,0,0,0
378045,www.schauspielhausbochum.de,1,0,0,0,0,0,0,0,1,0,0,0,0,0
911593,www.bretagnebridgecomite.com,0,0,0,1,0,0,0,0,1,0,0,0,0,0
245803,www.managerzen.it,0,1,0,0,0,0,0,0,0,0,0,0,0,0
219419,www.airplivorno.com,0,0,0,0,1,0,0,0,0,0,1,0,1,0
832963,eisenhowerfellowships.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
420816,www.svb-trottenberg.de,0,1,0,0,0,0,0,0,0,1,0,0,0,0
462313,www.iowaarchfoundation.org,1,0,0,0,0,0,0,0,1,1,1,0,1,0
776865,www.pravidhik.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
601081,www.tctrr.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
916001,www.collie-online.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0
160972,www.koelhuisbergmans.nl,0,1,0,0,0,0,0,0,1,0,0,0,0,0
910913,www.meteofoot.com,0,0,0,0,0,0,0,1,0,0,0,0,0,1
134810,www.schizophrenia24x7.be,0,0,0,0,1,0,0,0,0,0,0,0,0,0
644474,www.boothvrt.com,0,0,0,0,1,0,0,0,1,0,0,0,0,0
451583,www.charolais-zuechter.de,0,0,0,0,0,0,0,0,1,0,1,0,1,0
242429,www.campingcesenatico.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
68746,www.us.lt,0,1,1,0,0,0,0,0,0,0,0,0,0,0
780163,www.agu.org,0,0,0,0,0,0,0,0,0,1,1,0,0,0
730183,yaleswingandblues.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720458,www.ncat.edu,0,0,0,0,0,0,0,0,0,1,1,0,1,0
193286,www.thedarkages.ru,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386976,www.acr-allendorf.de,0,0,0,0,0,1,0,0,1,0,0,1,0,0
525326,www.petrone.it,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25343,germanelectronics.ro,0,1,1,0,0,0,0,0,0,0,0,1,0,0
417907,www.rvfg.de,0,0,0,0,0,0,0,0,1,0,0,0,0,1
731716,www.rugbynb.ca,0,0,0,0,0,0,0,0,0,0,0,0,0,1
791922,www.raes.org.au,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462196,www.animationmeat.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0
634011,www.mlug.ca,0,0,1,0,0,0,0,0,0,0,0,0,0,0
509343,hainle.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
902087,www.salon-automne.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328644,www.autohaus-maskos.de,0,1,0,0,0,0,0,0,1,0,0,1,0,0
793181,psychology.binghamton.edu,0,0,0,0,0,0,0,0,0,1,1,0,1,0
609100,www.dingbatdepot.com,1,0,1,0,0,0,0,0,0,1,0,0,0,0
355032,www.nur-ruhe.de,1,0,0,0,1,0,0,0,0,0,0,0,1,0
434267,www.sll24.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6739,mhzx.wanmei.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2969,www.swpu.edu.cn,0,0,0,0,0,0,0,0,0,0,1,0,0,0
705654,www.bassetrescue.ca,0,0,0,0,0,1,0,0,1,0,0,0,1,0
743004,eaglesrugby.club,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232387,www.globoparquet.it,0,1,0,0,0,1,0,0,0,0,0,1,0,0
92424,www.dragonclass.dk,0,0,0,0,0,0,0,0,1,0,0,0,0,1
143218,www.modernebruidsfotograaf.nl,1,0,0,0,0,0,0,0,0,0,0,0,0,0
672113,www.garden-birds.co.uk,0,0,0,0,0,1,0,0,1,1,1,0,0,0
585675,www.gerardusa.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374555,www.vortaunusmuseum.de,1,0,0,0,0,0,0,0,1,1,0,0,1,0
788225,www.stuffedsheets.com,0,0,0,0,0,0,0,0,0,1,1,0,0,0
147937,www.hdctheoldtimers.nl,0,0,0,0,0,0,0,0,1,0,0,0,1,0
357657,www.gemeinschaftspraxis-am-schillerplatz.de,0,0,0,0,1,0,0,0,0,0,0,0,0,0
652724,www.natsleep.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113016,www.niluferonline.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0
658493,www.ballantyneacupuncture.com,0,0,0,0,1,0,0,0,1,0,0,0,0,0
132675,www.learnit.nl,0,1,1,0,0,0,0,0,0,0,0,0,0,0
332451,www.tauhid.net,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193340,militarymaps.narod.ru,0,0,0,0,0,0,0,0,0,1,1,0,1,0
33837,www.agil.si,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25285,www.sanafarm.ro,0,1,0,0,1,0,0,0,0,0,0,1,0,0
508820,www.muffinmam.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0
861979,www.cairnsroad.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194007,chel.buddhism.ru,1,0,0,0,0,0,0,0,1,1,0,0,1,0
345901,www.karmel-berlin.de,1,0,0,0,0,0,0,0,1,0,0,1,1,0
246489,alpinifelizzano.blogspot.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0
663029,www.dishgracepoint.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0
597708,www.lisajenningsinteriors.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0
708873,www.freehartsweimaraners.com,0,0,0,0,0,1,0,0,1,0,0,1,0,0
38251,www.mercedes-benz.sk,0,1,0,0,0,0,0,0,0,0,0,1,0,0
578417,www.accel-inc.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
689633,www.roadrunnernaturists.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0
105,www.1111.com.tw,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348848,www.gesundheit.ch,0,0,0,0,1,0,0,0,0,0,0,0,0,0
930029,www.vert-islam.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
599215,www.cornerstoneconnect.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435071,www.birrer-hydraulik.ch,0,1,0,0,0,1,0,0,0,0,0,1,0,0
865826,www.graceinsanjose.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
516002,www.jtltruckdrivertraining.com,0,1,0,0,0,0,0,0,0,1,0,0,0,0
931906,golfmasters.free.fr,0,0,0,0,0,0,0,0,1,0,0,0,0,1
103558,www.aramamotoru.com,0,1,1,0,0,0,0,1,0,0,0,0,0,0
875855,dallascowboyscheerleader.blogspot.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1
491449,analog.no,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4861,www.cathaytatming.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474408,transienteye.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
54012,www.antifa.cz,0,0,0,0,0,0,0,1,0,0,0,0,1,0
351235,www.nebenwelt.com,0,0,0,0,1,0,0,0,0,0,0,0,1,0
547126,www.jeffgreenpartners.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205077,www.iberoavion.com,0,0,0,1,0,0,0,0,1,0,0,0,0,0
230011,www.marinape.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
582343,www.1201music.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106970,www.makalekontrol.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
351119,www.thermenlandklinik.at,0,0,0,0,1,0,0,0,0,0,0,0,0,0
480367,www.aminsultan.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
746646,www.loogooteeumc.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
868743,www.fpcstatesville.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0
713025,world-war-2.wikia.org,0,0,0,1,0,0,0,0,0,1,0,0,1,0
837051,beautyandlace.net,0,0,0,0,1,0,0,0,0,0,0,0,1,0
647982,www.mylifemysmile.org,0,1,0,0,1,0,0,0,0,0,0,0,0,0
219663,www.tegomont.com,0,1,0,0,0,1,0,0,0,0,0,0,0,0
135446,www.psoriasis-noord.nl,0,0,0,0,1,0,0,0,0,0,0,0,1,0
736382,www.gourockcurlers.co.uk,0,0,0,0,0,0,0,0,1,0,0,0,0,1
282805,www.i-g-s.co.jp,0,1,0,0,0,1,0,0,1,0,1,0,0,0
707684,www.barconline.org,0,0,0,0,0,0,0,0,1,0,1,0,0,0
454847,www.jade-hs.de,0,1,1,0,1,0,0,0,0,1,1,0,0,0
215521,www.decimpianti.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0
219222,www.phonoplast.it,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4152,www.fulln.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445564,www.inkasso-24.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
381508,www.ng-versand.com,0,1,0,0,1,0,0,0,0,0,0,1,0,0
863382,www.holyghostradio.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25665,www.speleoteam.ro,0,0,0,0,0,0,0,0,1,0,1,0,0,1
773891,www.purebits.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
528632,www.bakerlanddesign.com,0,1,0,0,0,1,0,0,1,0,0,0,0,0
742519,www.corpuschristischool.co.uk,0,0,0,0,0,0,1,0,0,0,0,0,0,0
283117,www.taiko-jpn.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
918240,geoscan.nrcan.gc.ca,0,0,0,0,0,0,0,0,0,1,1,0,0,0
227935,www.progettonline.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
858885,www.eaglawgroup.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179577,gentlefriends.ru,0,0,0,0,0,1,0,0,1,0,0,1,0,0
547712,www.idt.net,0,1,0,0,0,0,0,0,0,0,0,0,0,0
254727,auloswind.okoshi-yasu.com,1,0,0,0,0,0,0,0,1,0,0,0,0,1
909142,dvalot.free.fr,1,0,1,1,0,0,0,0,0,0,0,0,0,0
31884,www.assitej.hr,1,0,0,0,0,0,1,0,0,0,0,0,1,0
749597,www.farmerbrownsplowshop.net,0,0,0,1,0,0,0,0,1,0,0,0,0,1
868481,www.materecclesiae.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602588,www.naturalightphoto.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
855098,www.dstkcmo.org,0,0,0,0,0,0,0,1,0,0,0,0,1,0
254552,seigo.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
691119,www.kennetexplorers.org.uk,0,0,0,0,0,0,1,0,1,0,0,0,1,0
174242,www.promrentgen.ru,0,1,0,0,1,0,0,0,0,0,0,1,0,0
659265,menorahparkofcny.com,0,0,0,0,1,1,0,0,1,0,0,0,1,0
746106,www.smlc.info,0,0,0,0,0,0,0,0,0,0,0,0,1,0
167360,rk-st.ru,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200571,www.publiboda.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0
901255,www.bayard-macroeconomie.com,0,1,0,0,0,0,0,0,0,1,1,0,0,0
178439,lubnystation.narod.ru,0,0,0,0,0,0,0,0,1,0,0,0,1,0
875316,www.wkausa.com,0,0,1,0,0,0,0,0,0,1,0,0,0,0
574550,www.abcomasonry.com,0,1,0,0,0,1,0,0,0,0,0,0,0,0
450635,www.dietzler.de,0,1,0,0,0,1,0,0,1,0,0,0,0,0
472926,www.muchostylez.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
364932,www.eric-nagel.de,1,0,0,0,0,0,0,0,0,0,0,0,0,0
847538,www.dsc1996.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858788,www.trademarkatty.com,0,1,0,0,0,0,0,0,0,1,0,0,0,0
82557,www.landskapslaget.se,1,0,0,0,0,0,0,0,1,0,0,0,1,0
470673,www.pluggedin.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
509830,www.key.net,0,1,0,0,0,0,0,0,0,0,0,0,0,0
485794,www.commonwealththeatre.org,1,0,0,0,0,0,1,0,1,0,0,0,1,0
199379,shashki.org,0,0,0,1,0,0,1,0,0,0,0,0,0,1
697304,www.rvonthego.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313624,www.darkwood-studios.de,1,0,1,0,0,0,0,0,0,0,0,0,0,0
349427,ortederkraft.de,0,0,0,0,1,0,0,0,1,0,0,0,1,0
838868,www.nrhss.org,0,0,0,0,0,0,0,0,1,0,1,0,1,0
464892,juliesaulprojects.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0
348011,www.katzenhilfe-westerwald.de,0,0,0,0,0,0,0,0,1,0,0,0,1,0
125865,www.wka.prv.pl,1,0,0,0,0,0,0,0,1,0,0,0,0,0
805047,ceogolfshop.com,0,1,0,0,0,0,0,0,1,0,0,1,0,1
683266,www.teamdelsol.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
423592,www.cpipg.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
153649,www.dynamoneede.nl,0,0,0,0,0,0,1,0,1,0,0,0,0,1
752158,www.connectdc.org,0,0,0,0,0,0,0,0,1,0,0,0,1,0
621650,www.snobol4.org,0,0,1,0,0,0,0,0,0,0,0,0,1,0
511991,www.miniaturefolding.com,0,1,0,0,1,0,0,0,0,0,0,0,0,0
869217,www.rogersvillepresbyterian.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523561,www.ipccsolutions.com,0,1,1,0,0,0,0,0,0,0,0,1,0,0
431542,www.elplan.de,0,1,0,0,0,0,0,0,0,0,1,0,0,0
331832,www.sah-schweiz.ch,0,0,0,0,0,0,1,0,0,0,0,0,1,0
325500,www.samojede.ch,0,0,0,0,0,1,0,1,1,0,0,0,0,0
653897,www.breastcancerprevention.org,0,0,0,0,1,0,0,0,0,0,1,0,0,0
453071,www.zebibuch.de,0,0,0,0,0,0,1,0,0,0,0,0,0,0
758484,www.bataviacov.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
862821,www.adelcathparish.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0
388545,www.aesag.ch,0,1,1,0,0,1,0,0,0,0,0,0,0,0
113402,www.drsevilbiorezonans.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
502996,www.td.org,0,1,0,0,0,0,0,0,0,1,0,0,0,0
370353,www.holzhut.de,0,0,0,0,0,1,0,0,0,0,0,1,0,0
852738,www.livingstream.com,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2882,www.fyan8.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445537,www.oek.ch,0,1,0,0,0,0,0,0,1,0,0,0,0,0
489242,www.ludism.org,0,0,0,1,0,0,0,0,1,0,0,0,0,0
459293,physikaufgaben.de,0,0,0,0,0,0,1,0,0,1,1,0,0,0
651116,www.ropermountainah.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
424534,www.personalmatters.de,0,1,0,0,0,0,0,0,0,0,0,1,0,0
308556,www.schoolnettools.de,0,0,1,0,0,0,1,0,0,1,0,0,0,0
783636,www.nalmco.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0
719613,www.newmanu.edu,0,0,0,0,0,0,1,0,0,1,0,0,1,0
900871,www.wartelle-shop.com,0,1,0,1,0,0,0,0,1,0,0,1,0,0
903836,nicolasterras.free.fr,0,1,1,0,0,0,0,0,0,0,0,0,0,0
65867,www.directcall.com.br,0,1,1,0,0,0,0,0,0,0,0,0,0,0
377562,www.loree-paris.com,1,1,0,0,0,0,0,0,0,0,0,1,0,0
923527,www.laserfoch.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
771515,www.stphilipcatholicchurch.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
891124,www.longacre.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101655,www.otoresetkartus.com,0,1,1,0,0,0,0,0,0,0,0,1,0,0
798424,www.zehnderamerica.com,0,1,0,0,0,1,0,0,0,0,0,0,0,0
868160,www.heritagepresby.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
882542,www.notredamedebellecombe.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
469506,www.mooglyblog.com,1,0,0,0,0,1,0,0,1,0,0,1,0,0
327517,www.vssoe.at,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79243,www.fiskbasen.se,0,0,0,0,0,0,0,0,1,0,0,0,0,0
189191,www.vzor.nnov.ru,0,1,1,0,0,0,0,0,0,0,1,0,0,0
173170,www.vpm.ru,0,1,0,0,0,0,0,0,0,0,0,0,0,0
416432,www.tbc-schwimmen.de,0,0,0,0,1,0,1,0,1,0,0,0,0,1
616547,www.partition-tool.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
575908,telenax.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145333,www.sjoernalistiek.nl,1,0,0,0,0,0,0,1,0,0,0,0,1,0
446845,www.wodaudio.de,0,1,1,0,0,0,0,0,0,0,0,1,0,0
148374,www.villaxl.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0
488603,qcknit.blogspot.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
474403,lensfish.blogspot.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559614,www.oliphantstudio.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0
639612,www.novazone.karoo.net,0,0,0,1,0,0,0,0,0,0,0,0,0,0
722834,www.gradstudies.ualberta.ca,0,0,0,0,0,0,0,0,0,1,1,0,0,0
725058,law.newark.rutgers.edu,0,0,0,0,0,0,0,0,0,1,0,0,1,0
126729,stobrawa-rybna.eko.org.pl,0,0,0,0,0,0,0,0,1,0,0,0,0,0
511198,wikibon.org,0,1,1,0,0,0,0,0,0,1,0,0,0,0
205354,www.marengo.com.ar,0,1,0,0,0,0,1,0,0,0,0,1,0,0
70797,www.prenumerata.lt,0,0,0,0,0,0,1,1,0,0,0,1,0,0
660832,www.beautifuleyes.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
648098,www.publichealth.arizona.edu,0,0,0,0,1,0,0,0,0,0,0,0,1,0
442181,www.eventlab.org,0,1,0,0,0,0,0,0,1,0,0,0,0,0
418114,www.burlis2000.de,0,0,0,0,0,0,0,0,1,0,0,0,1,1
615459,www.bqe.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
449506,www.herzog-steuerberater.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
645744,www.sprucemountaininn.com,0,0,0,0,1,0,0,0,0,0,0,0,1,0
467925,design.asu.edu,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20886,www.inshoes.gr,0,1,0,0,0,0,0,0,0,0,0,1,0,0
488853,www.brightonballet.com,1,0,0,0,0,0,1,0,1,0,0,0,0,0
808129,shop.pbs.org,0,0,0,0,0,0,1,1,0,0,0,1,0,0
817702,www.positivelypostal.co.uk,0,0,0,0,0,0,0,0,0,0,0,1,0,0
674542,themotelsafari.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149127,www.stoomgroep.be,0,0,0,0,0,0,0,0,1,0,0,0,0,0
756908,sterlinghotelsacramento.com,0,1,0,0,0,0,0,0,1,0,0,0,1,0
786566,www.a2c2.org,0,0,0,0,0,0,0,0,0,0,1,0,0,0
659983,healthcare.utah.edu,0,0,0,0,1,0,0,0,0,0,1,0,0,0
345527,www.tierheim-gunzenhausen.de,0,0,0,0,0,0,0,0,1,0,0,0,1,0
624535,tysonsteele.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390907,www.wff-berlin.de,0,0,0,0,0,0,0,0,0,0,0,0,1,0
421726,www.flextronics.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160248,www.mediapoint.nl,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409815,www.bayernspferde.de,0,0,0,0,0,0,0,0,1,0,0,0,0,1
332189,www.kostenlose-urteile.de,0,0,0,0,0,0,0,1,0,1,0,0,1,0
91338,www.kontrabas.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
212710,torrearena.es.tl,0,0,0,0,1,0,0,0,1,0,0,0,0,0
324165,www.shanghailife.de,0,0,0,0,0,0,0,1,1,0,0,0,1,0
878344,www.vbclinics.com,0,0,0,0,0,0,1,0,1,0,0,0,0,1
896613,www.alpimages.net,1,0,0,0,0,0,0,0,1,0,0,0,0,0
627042,www.oratable.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
492426,www.rvjazzandblues.co.uk,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28545,ultimaonline.page.tl,0,0,1,1,0,0,0,0,1,0,0,0,0,0
577520,www.balkan.com.tr,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361828,www.sauer-sprachtherapie.de,0,0,0,0,1,0,0,0,0,0,0,0,0,0
622537,www.xqual.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
820180,www.portuguesefood.com,0,0,0,0,0,1,0,0,1,0,0,1,0,0
579244,www.australtextiles.com.au,1,1,0,0,0,0,0,0,0,0,0,1,0,0
282240,www.mjtw.com.tw,0,1,0,0,0,0,0,0,0,0,0,1,0,0
330466,kindergebaerden.info,0,0,0,0,0,1,1,0,0,0,0,0,0,0
352802,www.senioren24stundenpflege.de,0,1,0,0,1,1,0,0,0,0,0,0,1,0
678541,www.maorwinery.com,0,0,0,0,0,0,0,0,1,0,0,1,0,0
375088,www.judith-goldbach.de,1,0,0,0,0,0,0,0,1,0,0,0,0,0
260369,www.kurikinton.co.jp,0,0,0,0,0,0,0,0,0,0,0,1,0,0
575313,www.a1securityprint.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
643008,www.firstscript.com,0,1,0,0,1,0,0,0,0,0,0,0,0,0
523752,www.holidayrambler.com,0,1,0,0,0,1,0,0,1,0,0,1,0,0
615699,www.gmsactg.com,0,1,1,0,0,0,0,0,0,0,0,0,1,0
845584,www.voicings.com,0,0,0,0,0,0,1,0,1,1,0,0,1,0
296769,sendai-kousei-hospital.jp,0,0,0,0,1,0,0,0,0,0,0,0,0,0
882692,www.nonleaguefootball.co.uk,0,0,0,0,0,0,0,0,1,0,0,0,0,1
680213,www.osaaventura.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
293518,www.alpine-tour.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
784270,algebratutor.tripod.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0
657057,www.theorloschool.com,1,0,0,0,1,0,0,0,1,1,0,0,0,0
70989,www.eoy.ee,0,0,0,0,0,0,0,0,1,1,1,0,1,0
205316,www.viverosbrokaw.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
323006,www.angelsportverein.at,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64014,www.centrepsicologicmir.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
508487,www.williamblair.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
580649,www.anytype.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
821472,www.curiobrands.com,0,1,0,0,1,1,0,0,0,0,0,1,0,0
928832,www.europelibre.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
321813,www.eifel-pfeiffer.de,0,0,0,0,0,0,0,0,1,0,0,1,0,0
706239,amsc.us,0,0,0,0,0,1,0,0,1,0,0,0,1,0
348213,www.dpsg-kattwiga.de,1,0,0,0,0,0,1,0,1,0,0,0,1,0
382408,www.comic-contor.de,1,0,0,0,0,0,1,0,1,0,0,1,0,0
428857,www.marketing-displays.de,0,1,0,0,0,0,0,0,0,0,0,1,0,0
